Gordonia hydrophobica,ERR1942296.1,gi|1012904491|gb|KU597113.1|,97.32,224,4,2,1,223,257,35,1e-101,379
Nocardiopsis sp. OAct761,ERR1942296.2,gi|1043220226|gb|KU884378.1|,99.59,244,1,0,1,244,302,59,2e-121,446
Bartonella washoensis,ERR1942296.3,gi|257153093|dbj|AB519066.1|,99.55,223,1,0,1,223,251,29,7e-110,407
bacterium YC-ZSS-LKJ142,ERR1942296.4,gi|772393392|gb|KP174483.1|,99.55,221,1,0,1,221,334,114,9e-109,403
Gordonia hydrophobica,ERR1942296.5,gi|1012904491|gb|KU597113.1|,96.97,231,5,2,1,230,257,28,9e-104,387
Pedobacter sp.,ERR1942296.6,gi|1124890813|gb|KY386353.1|,94.86,214,11,0,1,214,313,100,3e-88,335
Bartonella washoensis,ERR1942296.7,gi|257153093|dbj|AB519066.1|,99.56,225,0,1,1,224,251,27,2e-110,409
Clostridiales bacterium 30-4c,ERR1942296.8,gi|312064780|gb|HQ452853.1|,97.64,212,5,0,1,212,330,119,4e-97,364
Nocardiopsis sp. OAct761,ERR1942296.10,gi|1043220226|gb|KU884378.1|,99.58,240,1,0,1,240,302,63,3e-119,438
Eubacterium coprostanoligenes,ERR1942296.11,gi|559795314|ref|NR_104907.1|,93.36,226,15,0,1,226,311,86,3e-88,335
Massilia sp.,ERR1942296.12,gi|1111652943|gb|KY302249.1|,100.00,213,0,0,1,213,269,57,5e-106,394
Brevibacterium sp.,ERR1942296.13,gi|1124886513|gb|KX928357.1|,97.99,249,5,0,1,249,250,2,1e-117,433
Bartonella washoensis,ERR1942296.14,gi|257153093|dbj|AB519066.1|,100.00,224,0,0,1,224,251,28,4e-112,414
Nocardiopsis sp. OAct761,ERR1942296.15,gi|1043220226|gb|KU884378.1|,99.59,242,1,0,1,242,302,61,2e-120,442
Bartonella washoensis,ERR1942296.16,gi|257153093|dbj|AB519066.1|,99.56,227,1,0,1,227,251,25,4e-112,414
Bartonella washoensis,ERR1942296.17,gi|257153093|dbj|AB519066.1|,100.00,225,0,0,1,225,251,27,1e-112,416
Roseburia sp. 1120,ERR1942296.18,gi|402726325|dbj|AB744234.1|,89.47,209,20,2,2,208,326,118,1e-66,263
unidentified bacterium,ERR1942296.19,gi|332656142|gb|JF733451.1|,96.23,212,8,0,1,212,334,123,4e-92,348
Bartonella washoensis,ERR1942296.20,gi|257153093|dbj|AB519066.1|,100.00,223,0,0,1,223,251,29,1e-111,412
Bartonella washoensis,ERR1942296.21,gi|257153093|dbj|AB519066.1|,100.00,225,0,0,1,225,251,27,1e-112,416
Hyphomonas sp. MOLA 55,ERR1942296.22,gi|187319394|emb|AM990830.1|,96.44,225,8,0,1,225,272,48,2e-99,372
Ruminococcus sp. CO47,ERR1942296.23,gi|22212479|dbj|AB064904.1|,96.82,220,6,1,1,219,346,127,1e-97,366
Tsuga sieboldii,ERR1942296.24,gi|1198275780|gb|KX256184.1|,100.00,216,0,0,1,216,5405,5190,1e-107,399
Streptomyces sp. EGI80234,ERR1942296.25,gi|533214069|gb|KF428955.1|,100.00,216,0,0,1,216,237,22,1e-107,399
Bacteroides gallinarum,ERR1942296.26,gi|343200761|ref|NR_041448.1|,92.21,244,17,2,1,243,318,76,6e-91,344
Bartonella washoensis,ERR1942296.27,gi|257153093|dbj|AB519066.1|,100.00,225,0,0,1,225,251,27,1e-112,416
Oscillospiraceae bacterium Marseille-P2840,ERR1942296.28,gi|1032798191|emb|LT576393.1|,94.20,224,13,0,1,224,343,120,5e-91,344
Nocardiopsis sp. OAct761,ERR1942296.29,gi|1043220226|gb|KU884378.1|,99.59,243,1,0,1,243,302,60,6e-121,444
Bartonella washoensis,ERR1942296.30,gi|257153093|dbj|AB519066.1|,100.00,225,0,0,1,225,251,27,1e-112,416
Pseudomonas sp.,ERR1942296.31,gi|1142915659|gb|KX374895.1|,100.00,222,0,0,1,222,284,63,5e-111,411
Lactobacillales bacterium HY-36-1,ERR1942296.32,gi|50982924|gb|AY581272.1|,93.36,226,14,1,1,226,306,82,1e-87,333
Bartonella washoensis,ERR1942296.34,gi|257153093|dbj|AB519066.1|,96.52,230,8,0,2,231,250,21,4e-102,381
Sphingomonadaceae bacterium Gsoil 690,ERR1942296.35,gi|84453023|dbj|AB245348.1|,97.77,224,1,4,1,222,286,65,1e-102,383
Bartonella sp. JB63,ERR1942296.36,gi|1153231099|gb|CP019788.1|,99.10,223,2,0,1,223,1110493,1110715,3e-108,401
Bartonella sp. JB63,ERR1942296.36,gi|1153231099|gb|CP019788.1|,99.10,223,2,0,1,223,1135652,1135874,3e-108,401
unidentified bacterium,ERR1942296.37,gi|301241041|gb|HM704390.1|,94.12,238,13,1,1,238,306,70,6e-96,361
Lachnospiraceae bacterium TF01-11,ERR1942296.38,gi|918464689|gb|KT388745.1|,95.56,225,10,0,2,226,296,72,5e-96,361
Bartonella washoensis,ERR1942296.39,gi|257153093|dbj|AB519066.1|,100.00,225,0,0,1,225,251,27,1e-112,416
unidentified bacterium,ERR1942296.40,gi|301244648|gb|HM707997.1|,94.33,247,13,1,1,247,307,62,6e-101,377
Bartonella washoensis,ERR1942296.41,gi|257153093|dbj|AB519066.1|,99.55,224,1,0,1,224,251,28,2e-110,409
