Acinetobacter genomosp. 15,ERR1942283.1,gi|1141958421|gb|KX681465.1|,99.10,223,2,0,1,223,294,72,3e-108,401
Acinetobacter genomosp. 15,ERR1942283.3,gi|1141958421|gb|KX681465.1|,99.10,222,2,0,1,222,294,73,1e-107,399
Uliginosibacterium sp. JJ016,ERR1942283.4,gi|1052468926|gb|JN712181.2|,93.52,216,12,2,1,216,302,89,9e-84,320
Bartonella sp. JB63,ERR1942283.5,gi|1153231099|gb|CP019788.1|,99.10,222,2,0,1,222,1110493,1110714,1e-107,399
Bartonella sp. JB63,ERR1942283.5,gi|1153231099|gb|CP019788.1|,99.10,222,2,0,1,222,1135652,1135873,1e-107,399
Acidovorax sp.,ERR1942283.6,gi|1181747176|gb|KY883995.1|,100.00,221,0,0,1,221,310,90,2e-110,409
Cloacibacterium normanense,ERR1942283.7,gi|1125677790|gb|KY393024.1|,100.00,223,0,0,1,223,290,68,1e-111,412
Chryseobacterium indoltheticum,ERR1942283.8,gi|1198284365|gb|KX249602.1|,100.00,230,0,0,1,230,251,22,2e-115,425
Acidovorax sp.,ERR1942283.9,gi|1181747176|gb|KY883995.1|,100.00,221,0,0,1,221,310,90,2e-110,409
Diaphorobacter sp.,ERR1942283.10,gi|1134377783|gb|KY486201.1|,99.54,218,0,1,1,217,321,104,1e-106,396
Erysipelotrichaceae bacterium X-d8,ERR1942283.11,gi|492370469|gb|JX997882.1|,92.76,221,14,2,1,220,290,71,3e-83,318
Cloacibacterium normanense,ERR1942283.12,gi|1125677790|gb|KY393024.1|,99.55,223,0,1,1,222,290,68,2e-109,405
Microcystis sp. SAG 43.90,ERR1942283.13,gi|664803901|gb|KM020014.1|,96.30,216,8,0,1,216,295,80,2e-94,355
Saccharothrix syringae,ERR1942283.14,gi|343201052|ref|NR_041739.1|,94.17,240,14,0,1,240,321,82,1e-97,366
unidentified bacterium,ERR1942283.15,gi|301275602|gb|HM738951.1|,99.56,225,1,0,1,225,307,83,5e-111,411
Acidovorax temperans,ERR1942283.16,gi|1219689930|gb|KX622787.1|,99.55,222,0,1,1,221,301,80,9e-109,403
Diaphorobacter sp.,ERR1942283.17,gi|1134377783|gb|KY486201.1|,97.83,230,5,0,1,230,321,92,4e-107,398
unidentified bacterium,ERR1942283.19,gi|301241287|gb|HM704636.1|,98.28,233,4,0,1,233,315,83,2e-110,409
Clostridiaceae bacterium BARN-424-CC-10,ERR1942283.20,gi|1109168019|ref|NR_144608.1|,93.90,246,13,2,1,246,344,101,1e-98,370
Acidovorax sp.,ERR1942283.21,gi|1181747176|gb|KY883995.1|,100.00,222,0,0,1,222,310,89,5e-111,411
Acidovorax sp.,ERR1942283.22,gi|1181747176|gb|KY883995.1|,99.54,218,1,0,1,218,310,93,4e-107,398
Pseudonocardia sp. IFP 2050,ERR1942283.23,gi|410475453|gb|JX049417.1|,98.29,234,4,0,1,234,324,91,5e-111,411
Acidovorax sp.,ERR1942283.24,gi|1181747176|gb|KY883995.1|,99.55,221,0,1,1,220,310,90,3e-108,401
Acidovorax sp.,ERR1942283.25,gi|1181747176|gb|KY883995.1|,100.00,222,0,0,1,222,310,89,5e-111,411
Acidovorax sp.,ERR1942283.26,gi|1181747176|gb|KY883995.1|,100.00,221,0,0,1,221,310,90,2e-110,409
Clostridiales bacterium NK3B98,ERR1942283.27,gi|304569943|gb|GU324364.1|,88.48,217,23,2,1,216,326,111,3e-68,268
Methylotenera mobilis,ERR1942283.28,gi|397787509|dbj|AB698738.1|,100.00,218,0,0,1,218,326,109,8e-109,403
bacterium WH3-2,ERR1942283.29,gi|380850756|gb|JQ269305.1|,92.25,142,10,1,1,141,366,225,1e-47,200
Acidovorax sp.,ERR1942283.30,gi|1181747176|gb|KY883995.1|,99.55,221,0,1,1,220,310,90,3e-108,401
Methylophilus quaylei,ERR1942283.31,gi|1137165631|gb|AY772089.2|,100.00,232,0,0,1,232,297,66,1e-116,429
Mycobacterium sp. 62/1,ERR1942283.32,gi|683524185|gb|KM096753.1|,99.10,223,1,1,1,222,260,38,1e-107,399
Methylophilus quaylei,ERR1942283.33,gi|1137165631|gb|AY772089.2|,100.00,235,0,0,1,235,297,63,3e-118,435
Methylobacillus sp. Z,ERR1942283.34,gi|1027340884|gb|KX057479.1|,99.56,228,0,1,1,227,298,71,4e-112,414
Ginkgo biloba,ERR1942283.35,gi|748990925|gb|KP099648.1|,96.52,230,8,0,1,230,107769,107540,4e-102,381
Ginkgo biloba,ERR1942283.35,gi|748990925|gb|KP099648.1|,96.52,230,8,0,1,230,148503,148732,4e-102,381
Diaphorobacter sp.,ERR1942283.36,gi|1134377783|gb|KY486201.1|,99.11,224,2,0,1,224,321,98,9e-109,403
Saccharothrix syringae,ERR1942283.37,gi|343201052|ref|NR_041739.1|,94.58,240,13,0,1,240,321,82,3e-99,372
Methylophilus quaylei,ERR1942283.38,gi|1137165631|gb|AY772089.2|,99.13,231,2,0,1,231,297,67,1e-112,416
Dermacoccus sp.,ERR1942283.39,gi|1219688982|gb|MF526779.1|,98.28,233,4,0,1,233,310,78,2e-110,409
Lactobacillales bacterium DJF_B280,ERR1942283.40,gi|189473820|gb|EU728724.1|,91.78,219,15,3,1,218,342,126,3e-78,302
bacterium S3-021-16S,ERR1942283.41,gi|1127547589|gb|KX906771.1|,95.81,215,9,0,1,215,270,56,4e-92,348
Burkholderia ambifaria,ERR1942283.42,gi|1236617893|gb|MF765329.1|,100.00,230,0,0,1,230,256,27,2e-115,425
Clostridiales bacterium 30-4c,ERR1942283.44,gi|312064780|gb|HQ452853.1|,95.83,216,9,0,1,216,330,115,1e-92,350
Rhodanobacter sp. MJ01,ERR1942283.45,gi|566085012|ref|NR_108570.1|,88.51,235,22,5,3,237,328,99,2e-71,279
Cloacibacterium sp. O15.2,ERR1942283.46,gi|914722613|gb|KT354270.1|,100.00,215,0,0,1,215,259,45,4e-107,398
Clostridium sp. 619,ERR1942283.47,gi|399219965|dbj|AB739698.1|,95.65,207,9,0,1,207,344,138,1e-87,333
Acidovorax sp.,ERR1942283.48,gi|1181747176|gb|KY883995.1|,100.00,221,0,0,1,221,310,90,2e-110,409
Acidovorax sp.,ERR1942283.49,gi|1181747176|gb|KY883995.1|,100.00,221,0,0,1,221,310,90,2e-110,409
Methylophilus quaylei,ERR1942283.50,gi|1137165631|gb|AY772089.2|,100.00,232,0,0,1,232,297,66,1e-116,429
Methylophilus quaylei,ERR1942283.51,gi|1137165631|gb|AY772089.2|,99.57,234,1,0,1,234,297,64,5e-116,427
