Undibacterium sp. MIC2007,ERR1942289.1,gi|479284686|gb|KC763788.1|,100.00,217,0,0,1,217,275,59,3e-108,401
Nocardiopsis sp. OAct761,ERR1942289.3,gi|1043220226|gb|KU884378.1|,99.18,244,2,0,1,244,302,59,7e-120,440
Nocardioides sp. RW28,ERR1942289.4,gi|471434763|dbj|AB810249.1|,97.44,234,3,3,1,232,271,39,2e-106,396
Microvirga sp. R491-7,ERR1942289.5,gi|1040737252|gb|KX444133.1|,99.10,222,2,0,2,223,289,68,1e-107,399
Microbacterium sp.,ERR1942289.6,gi|1219687795|gb|MF525592.1|,99.55,224,1,0,1,224,264,41,2e-110,409
Salinibacterium xinjiangense,ERR1942289.8,gi|913150189|gb|KR085868.1|,98.21,223,4,0,1,223,319,97,7e-105,390
Propionibacterium acnes subsp. acnes,ERR1942289.9,gi|1229452599|gb|KY674912.1|,99.16,237,2,0,1,237,244,8,5e-116,427
Corynebacterium sp. oral taxon B00,ERR1942289.10,gi|285201062|gb|GU429073.1|,99.12,227,2,0,1,227,313,87,2e-110,409
bacterium 21_oclvp54,ERR1942289.11,gi|524853227|gb|KF160485.1|,100.00,219,0,0,1,219,279,61,2e-109,405
bacterium NLAE-zl-C349,ERR1942289.12,gi|379364486|gb|JQ608060.1|,87.06,201,24,2,1,201,308,110,2e-55,226
Pseudomonas sp. KS,ERR1942289.13,gi|816849807|gb|KP271519.1|,100.00,222,0,0,1,222,271,50,5e-111,411
unidentified bacterium,ERR1942289.14,gi|301240029|gb|HM703378.1|,98.36,244,4,0,1,244,315,72,2e-116,429
Nocardiopsis sp. OAct761,ERR1942289.15,gi|1043220226|gb|KU884378.1|,99.59,244,1,0,1,244,302,59,2e-121,446
bacterium FB2012,ERR1942289.16,gi|575790801|gb|KF697933.1|,89.67,213,21,1,1,213,313,102,7e-70,274
Massilia sp. 8B-2,ERR1942289.17,gi|1238780502|emb|LT797550.1|,100.00,218,0,0,1,218,242,25,8e-109,403
