Solemya pervernicosa gill symbiont,ERR1942284.1,gi|262205100|dbj|AB499617.1|,85.53,159,19,3,1,158,296,141,1e-36,163
Solemya pervernicosa gill symbiont,ERR1942284.2,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
Solemya pervernicosa gill symbiont,ERR1942284.3,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
Solemya pervernicosa gill symbiont,ERR1942284.4,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
Solemya pervernicosa gill symbiont,ERR1942284.5,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
Solemya pervernicosa gill symbiont,ERR1942284.6,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
Solemya pervernicosa gill symbiont,ERR1942284.7,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
Solemya pervernicosa gill symbiont,ERR1942284.8,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
Fragaria nipponica,ERR1942284.9,gi|1215709635|gb|KY769125.1|,100.00,222,0,0,1,222,100310,100089,5e-111,411
Fragaria nipponica,ERR1942284.9,gi|1215709635|gb|KY769125.1|,100.00,222,0,0,1,222,132001,132222,5e-111,411
Solemya pervernicosa gill symbiont,ERR1942284.10,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
Halomonas sp. NIMMe7,ERR1942284.11,gi|1013822915|dbj|LC140964.1|,93.75,112,7,0,1,112,278,167,3e-38,169
Solemya pervernicosa gill symbiont,ERR1942284.12,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
Solemya pervernicosa gill symbiont,ERR1942284.13,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
Nocardioides albus,ERR1942284.14,gi|1219400673|gb|KY436468.1|,100.00,223,0,0,1,223,258,36,1e-111,412
Nocardioides sp.,ERR1942284.15,gi|1150392576|gb|KY176937.1|,98.67,225,2,1,1,225,316,93,4e-107,398
Dermacoccus sp. cb8,ERR1942284.16,gi|410184766|gb|JX546926.1|,96.79,218,7,0,1,218,279,62,4e-97,364
Solemya pervernicosa gill symbiont,ERR1942284.17,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
Staphylococcus succinus,ERR1942284.18,gi|1233266071|gb|MF680186.1|,100.00,232,0,0,1,232,287,56,1e-116,429
Solemya pervernicosa gill symbiont,ERR1942284.19,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
Solemya pervernicosa gill symbiont,ERR1942284.20,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
Staphylococcus succinus,ERR1942284.21,gi|1233266071|gb|MF680186.1|,100.00,232,0,0,1,232,287,56,1e-116,429
Solemya pervernicosa gill symbiont,ERR1942284.22,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
Solemya pervernicosa gill symbiont,ERR1942284.23,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
Solemya pervernicosa gill symbiont,ERR1942284.24,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
Solemya pervernicosa gill symbiont,ERR1942284.25,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
Solemya pervernicosa gill symbiont,ERR1942284.26,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
Solemya pervernicosa gill symbiont,ERR1942284.28,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
Solemya pervernicosa gill symbiont,ERR1942284.29,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
Solemya pervernicosa gill symbiont,ERR1942284.30,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
Cardiobacterium sp. feline oral taxon 346,ERR1942284.31,gi|728055788|gb|KM461946.1|,91.60,119,10,0,1,119,330,212,4e-37,165
Staphylococcus succinus,ERR1942284.32,gi|1233266071|gb|MF680186.1|,100.00,232,0,0,1,232,287,56,1e-116,429
Solemya pervernicosa gill symbiont,ERR1942284.33,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
Staphylococcus succinus,ERR1942284.34,gi|1233266071|gb|MF680186.1|,100.00,232,0,0,1,232,287,56,1e-116,429
Arthrobacter sp. THG-GM14,ERR1942284.35,gi|525470565|gb|KF381508.1|,100.00,235,0,0,1,235,314,80,3e-118,435
Solemya pervernicosa gill symbiont,ERR1942284.36,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
Staphylococcus succinus subsp. succinus,ERR1942284.37,gi|1148455206|dbj|LC216396.1|,100.00,241,0,0,1,241,334,94,2e-121,446
Arthrobacter bergerei,ERR1942284.38,gi|913150058|gb|KR085773.1|,98.71,232,3,0,1,232,317,86,1e-111,412
Propionibacterium acnes subsp. acnes,ERR1942284.39,gi|1229452599|gb|KY674912.1|,100.00,237,0,0,1,237,244,8,3e-119,438
Cardiobacterium sp. feline oral taxon 346,ERR1942284.40,gi|728055788|gb|KM461946.1|,91.60,119,10,0,1,119,330,212,4e-37,165
Solemya pervernicosa gill symbiont,ERR1942284.41,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
Solemya pervernicosa gill symbiont,ERR1942284.42,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
Solemya pervernicosa gill symbiont,ERR1942284.43,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
Solemya pervernicosa gill symbiont,ERR1942284.44,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
Solemya pervernicosa gill symbiont,ERR1942284.45,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
Gordonia hydrophobica,ERR1942284.46,gi|1012904491|gb|KU597113.1|,98.24,227,2,2,1,226,257,32,1e-106,396
Solemya pervernicosa gill symbiont,ERR1942284.47,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
Solemya pervernicosa gill symbiont,ERR1942284.48,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
Solemya pervernicosa gill symbiont,ERR1942284.50,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
proteobacterium E4-1,ERR1942284.51,gi|508737300|dbj|AB823383.1|,96.43,112,4,0,1,112,271,160,3e-43,185
Solemya pervernicosa gill symbiont,ERR1942284.52,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
Gordonia hydrophobica,ERR1942284.53,gi|1012904491|gb|KU597113.1|,97.78,225,3,2,1,224,257,34,9e-104,387
Solemya pervernicosa gill symbiont,ERR1942284.54,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
Solemya pervernicosa gill symbiont,ERR1942284.55,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
Solemya pervernicosa gill symbiont,ERR1942284.56,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
