Alphaproteobacteria bacterium,ERR1942299.1,gi|1148361465|gb|KY053184.1|,95.88,97,4,0,1,97,276,180,7e-35,158
Solemya pervernicosa gill symbiont,ERR1942299.2,gi|262205100|dbj|AB499617.1|,85.53,159,19,3,1,158,296,141,1e-36,163
Staphylococcus succinus,ERR1942299.3,gi|1233266071|gb|MF680186.1|,100.00,232,0,0,1,232,287,56,1e-116,429
Solemya pervernicosa gill symbiont,ERR1942299.4,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
Aquitalea sp. KJ011,ERR1942299.5,gi|332649839|gb|JF904874.1|,94.84,213,11,0,1,213,243,31,1e-87,333
Solemya pervernicosa gill symbiont,ERR1942299.6,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
Aquitalea sp. KJ011,ERR1942299.7,gi|332649839|gb|JF904874.1|,94.84,213,11,0,1,213,243,31,1e-87,333
Solemya pervernicosa gill symbiont,ERR1942299.8,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
Staphylococcus succinus,ERR1942299.9,gi|1233266071|gb|MF680186.1|,99.57,233,1,0,1,233,287,55,2e-115,425
Aquitalea sp. KJ011,ERR1942299.10,gi|332649839|gb|JF904874.1|,94.84,213,11,0,1,213,243,31,1e-87,333
Solemya pervernicosa gill symbiont,ERR1942299.11,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
Aquitalea sp. KJ011,ERR1942299.12,gi|332649839|gb|JF904874.1|,94.84,213,11,0,1,213,243,31,1e-87,333
Aquitalea sp. KJ011,ERR1942299.13,gi|332649839|gb|JF904874.1|,94.84,213,11,0,1,213,243,31,1e-87,333
Staphylococcus succinus,ERR1942299.14,gi|1233266071|gb|MF680186.1|,99.14,232,2,0,1,232,287,56,3e-113,418
Aquitalea sp. KJ011,ERR1942299.15,gi|332649839|gb|JF904874.1|,94.84,213,11,0,1,213,243,31,1e-87,333
Micrococcus sp.,ERR1942299.16,gi|1211109674|gb|MF385258.1|,100.00,236,0,0,1,236,278,43,9e-119,436
Aquitalea sp. KJ011,ERR1942299.17,gi|332649839|gb|JF904874.1|,94.04,218,13,0,1,218,243,26,4e-87,331
Cardiobacterium sp. feline oral taxon 346,ERR1942299.18,gi|728055788|gb|KM461946.1|,91.60,119,10,0,1,119,330,212,3e-37,165
Aquitalea sp. KJ011,ERR1942299.19,gi|332649839|gb|JF904874.1|,94.84,213,11,0,1,213,243,31,1e-87,333
Solemya pervernicosa gill symbiont,ERR1942299.20,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
Aquitalea sp. KJ011,ERR1942299.21,gi|332649839|gb|JF904874.1|,94.84,213,11,0,1,213,243,31,1e-87,333
Solemya pervernicosa gill symbiont,ERR1942299.22,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
Micromonospora sp. WMMB 777,ERR1942299.23,gi|491767107|gb|KC856927.1|,98.39,248,4,0,1,248,274,27,1e-118,436
Solemya pervernicosa gill symbiont,ERR1942299.24,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
Sphingorhabdus sp. WM51,ERR1942299.25,gi|924911638|gb|KP995423.1|,96.86,223,5,2,1,222,282,61,2e-99,372
Staphylococcus succinus,ERR1942299.26,gi|1233266071|gb|MF680186.1|,100.00,222,0,0,1,222,287,66,5e-111,411
