bacterium WH3-2,ERR1942290.1,gi|380850756|gb|JQ269305.1|,84.58,240,20,8,1,223,366,127,3e-54,222
Massilia sp. 8B-2,ERR1942290.2,gi|1238780502|emb|LT797550.1|,99.54,218,0,1,1,217,242,25,1e-106,396
Parvimonas sp. canine oral taxon 101,ERR1942290.3,gi|373137267|gb|JQ298217.1|,92.51,227,17,0,1,227,342,116,2e-85,326
Microvirga sp.,ERR1942290.4,gi|1150392657|gb|KY445628.1|,100.00,215,0,0,1,215,307,93,4e-107,398
Clostridiales bacterium oral taxon C20,ERR1942290.5,gi|285202490|gb|GU429803.1|,96.40,111,4,0,1,111,319,209,1e-42,183
Microvirga sp.,ERR1942290.6,gi|1150392657|gb|KY445628.1|,100.00,215,0,0,1,215,307,93,4e-107,398
bacterium 21_oclvp54,ERR1942290.7,gi|524853227|gb|KF160485.1|,100.00,218,0,0,1,218,279,62,8e-109,403
Actinomycetales,ERR1942290.8,gi|49150|emb|X68458.1|,92.24,245,13,2,1,242,332,91,2e-91,346
unidentified bacterium,ERR1942290.9,gi|301240084|gb|HM703433.1|,91.70,241,14,6,1,237,308,70,2e-86,329
Streptomyces sp. KLBMP1330,ERR1942290.10,gi|386277415|gb|JQ819261.1|,92.89,211,15,0,1,211,297,87,7e-80,307
Massilia sp. 8B-2,ERR1942290.11,gi|1238780502|emb|LT797550.1|,100.00,220,0,0,1,220,242,23,7e-110,407
Massilia sp. 8B-2,ERR1942290.12,gi|1238780502|emb|LT797550.1|,99.54,218,0,1,1,217,242,25,1e-106,396
Clostridiales bacterium oral taxon 085,ERR1942290.13,gi|285162219|gb|GU400637.1|,91.46,199,17,0,1,199,315,117,6e-70,274
Anaplasma phagocytophilum,ERR1942290.14,gi|260685311|gb|GQ900624.1|,98.67,225,3,0,1,225,225,1,1e-107,399
Bacteriovorax sp. B2T3-F,ERR1942290.15,gi|385152904|gb|JN934491.1|,82.55,235,34,7,1,231,233,2,1e-47,200
Massilia sp. 8B-2,ERR1942290.16,gi|1238780502|emb|LT797550.1|,99.55,221,1,0,1,221,242,22,9e-109,403
Massilia sp. 8B-2,ERR1942290.17,gi|1238780502|emb|LT797550.1|,100.00,218,0,0,1,218,242,25,8e-109,403
Lactobacillales bacterium HY-36-1,ERR1942290.18,gi|50982924|gb|AY581272.1|,90.61,213,17,3,1,212,306,96,1e-71,279
bacterium MD2004,ERR1942290.19,gi|575791376|gb|KF698218.1|,96.55,232,8,0,1,232,337,106,3e-103,385
bacterium NLAE-zl-C488,ERR1942290.20,gi|379364615|gb|JQ608189.1|,94.57,221,12,0,1,221,303,83,5e-91,344
Massilia sp. TG2-MRL,ERR1942290.21,gi|540360779|gb|KF550057.1|,100.00,220,0,0,1,220,302,83,7e-110,407
bacterium FB2012,ERR1942290.22,gi|575790801|gb|KF697933.1|,93.75,208,13,0,1,208,313,106,1e-82,316
Delftia sp.,ERR1942290.23,gi|1235631615|gb|MF689014.1|,100.00,189,0,0,1,189,279,91,9e-93,350
Streptococcus sp. NED12/00049-6B,ERR1942290.24,gi|566553991|emb|HG793794.1|,97.21,215,6,0,1,215,299,85,4e-97,364
Mycobacterium elephantis,ERR1942290.25,gi|1143697344|gb|KX954375.1|,98.71,233,3,0,1,233,247,15,4e-112,414
Rubellimicrobium roseum,ERR1942290.26,gi|645320161|ref|NR_117433.1|,98.33,239,3,1,1,239,302,65,3e-113,418
Paenibacillus chondroitinus,ERR1942290.27,gi|1219687981|gb|MF525778.1|,80.50,241,38,7,1,234,240,2,2e-40,176
