Brevibacterium sp.,ERR1942281.1,gi|1124886513|gb|KX928357.1|,96.68,241,8,0,1,241,250,10,3e-108,401
Gordonia hydrophobica,ERR1942281.3,gi|1012904491|gb|KU597113.1|,98.21,224,2,2,1,223,257,35,7e-105,390
Lachnospiraceae bacterium DW52,ERR1942281.4,gi|1023747094|gb|KX009926.1|,91.74,218,14,4,1,216,311,96,1e-77,300
unidentified bacterium,ERR1942281.5,gi|148249093|gb|EF605771.1|,98.25,229,4,0,1,229,339,111,3e-108,401
Lachnospiraceae bacterium DW12,ERR1942281.6,gi|1023747085|gb|KX009917.1|,96.60,235,8,0,1,235,292,58,7e-105,390
Brevibacterium sp.,ERR1942281.7,gi|1124886513|gb|KX928357.1|,97.93,242,5,0,1,242,250,9,9e-114,420
Bacteroides sp. W20,ERR1942281.8,gi|927657591|dbj|LC033792.1|,91.59,226,17,2,1,225,338,114,5e-81,311
Oscillospiraceae bacterium Marseille-P2840,ERR1942281.9,gi|1032798191|emb|LT576393.1|,88.07,218,19,7,1,214,343,129,2e-64,255
Streptomyces sp.,ERR1942281.10,gi|1214568355|gb|MF431310.1|,97.70,217,4,1,1,216,238,22,2e-99,372
Oscillospiraceae bacterium Marseille-P2840,ERR1942281.11,gi|1032798191|emb|LT576393.1|,87.76,196,20,4,1,194,343,150,1e-56,230
Janibacter-like sp. V4.BO.43,ERR1942281.12,gi|22217774|emb|AJ244674.2|,99.55,222,1,0,1,222,310,89,2e-109,405
Bacteroides rodentium JCM 16496,ERR1942281.13,gi|631251874|ref|NR_113072.1|,92.15,242,13,4,1,239,334,96,1e-88,337
Arthrobacter sp. RF-3,ERR1942281.14,gi|1032809288|gb|KU363018.1|,100.00,234,0,0,1,234,299,66,1e-117,433
Mycobacterium tusciae JS617,ERR1942281.15,gi|21686162|gb|AF498655.1|,99.57,231,1,0,1,231,326,96,2e-114,422
Saccharopolyspora sp. 3SS5_12,ERR1942281.16,gi|1134775172|dbj|LC212942.1|,95.20,229,7,4,1,227,265,39,2e-95,359
bacterium WCD3007,ERR1942281.17,gi|575791735|gb|KF698397.1|,85.92,206,22,7,1,203,296,95,1e-51,213
butyrate-producing bacterium A2-207,ERR1942281.18,gi|12331174|emb|AJ270471.2|,90.91,231,17,2,1,231,340,114,2e-80,309
unidentified bacterium,ERR1942281.19,gi|148249451|gb|EF606129.1|,97.47,198,5,0,1,198,340,143,2e-89,339
Candidatus Melainabacteria bacterium MEL.A1,ERR1942281.20,gi|1079475020|gb|CP017245.1|,94.30,193,11,0,1,193,1475460,1475268,1e-76,296
Candidatus Melainabacteria bacterium MEL.A1,ERR1942281.20,gi|1079475020|gb|CP017245.1|,94.30,193,11,0,1,193,1480992,1480800,1e-76,296
Granulicatella elegans,ERR1942281.21,gi|285179255|gb|GU417100.1|,99.02,204,0,1,1,202,318,115,4e-97,364
Jeotgalicoccus psychrophilus,ERR1942281.22,gi|133950625|gb|EF463102.1|,100.00,218,0,0,1,218,300,83,8e-109,403
Hymenobacter sp. R-36486,ERR1942281.23,gi|308814805|emb|FR682726.1|,94.96,238,12,0,1,238,297,60,7e-100,374
Jeotgalicoccus psychrophilus,ERR1942281.24,gi|133950625|gb|EF463102.1|,100.00,153,0,0,1,153,300,148,7e-73,283
Limnohabitans sp. T6-5,ERR1942281.25,gi|1177647236|emb|HE600689.2|,99.47,189,1,0,1,189,278,90,4e-91,344
Saccharopolyspora sp. 3SS5_12,ERR1942281.26,gi|1134775172|dbj|LC212942.1|,95.26,232,7,4,1,230,265,36,4e-97,364
bacterium NB3007,ERR1942281.27,gi|575791436|gb|KF698248.1|,93.61,219,14,0,1,219,326,108,5e-86,327
Streptomyces sp.,ERR1942281.28,gi|1214568355|gb|MF431310.1|,97.24,217,5,1,1,216,238,22,1e-97,366
Lentzea albidocapillata,ERR1942281.29,gi|762210483|emb|LN774240.1|,91.53,236,20,0,1,236,252,17,2e-85,326
Microcoleus sp. PCC 7113,ERR1942281.30,gi|428256123|gb|CP003632.1|,86.10,223,27,4,2,222,58414,58194,9e-59,237
Clostridiales bacterium oral taxon F32,ERR1942281.31,gi|295877494|gb|HM099644.1|,87.97,133,10,5,1,129,382,252,3e-33,152
Nocardia sp.,ERR1942281.32,gi|1121770049|gb|KX685351.1|,97.33,225,4,2,1,224,269,46,4e-102,381
Eubacterium brachy,ERR1942281.33,gi|285176607|gb|GU415689.1|,100.00,224,0,0,1,224,323,100,4e-112,414
Streptomyces sp.,ERR1942281.34,gi|1214568355|gb|MF431310.1|,97.70,217,4,1,1,216,238,22,2e-99,372
Arthrobacter bergerei,ERR1942281.35,gi|913150058|gb|KR085773.1|,99.57,234,1,0,1,234,317,84,5e-116,427
Microbacterium maritypicum,ERR1942281.36,gi|1219689003|gb|MF526800.1|,100.00,216,0,0,1,216,309,94,1e-107,399
delta proteobacterium BABL1,ERR1942281.37,gi|563405083|emb|HG793133.1|,89.20,213,18,2,1,213,504700,504907,5e-66,261
Microbacterium sp. NCCP-694,ERR1942281.38,gi|1099384104|dbj|LC193941.1|,96.23,212,8,0,1,212,345,134,4e-92,348
Staphylococcus succinus,ERR1942281.39,gi|1233266071|gb|MF680186.1|,99.57,232,1,0,1,232,287,56,7e-115,424
Streptococcus sp. foal3,ERR1942281.40,gi|374675221|gb|JQ028703.1|,94.92,197,8,2,1,196,324,129,6e-80,307
Candidatus Cyrtobacter zanobii,ERR1942281.41,gi|442869457|emb|HE978250.1|,89.35,216,21,2,1,215,292,78,9e-69,270
Blautia sp. Marseille-P3313,ERR1942281.42,gi|1103332260|emb|LT631509.1|,96.00,225,9,0,2,226,323,99,3e-98,368
Saccharopolyspora sp. 3SS5_12,ERR1942281.43,gi|1134775172|dbj|LC212942.1|,94.83,232,8,4,1,230,265,36,2e-95,359
Sphingomonas sp.,ERR1942281.44,gi|1219686679|gb|MF524476.1|,99.54,219,0,1,1,218,264,46,4e-107,398
Jeotgalicoccus sp. L21-PYE-C15,ERR1942281.45,gi|606240285|gb|KJ188003.1|,95.73,211,9,0,1,211,338,128,6e-90,340
Clostridium sp. 619,ERR1942281.46,gi|399219965|dbj|AB739698.1|,92.59,216,13,3,1,214,344,130,7e-80,307
bacterium FB2012,ERR1942281.47,gi|575790801|gb|KF697933.1|,94.23,208,12,0,1,208,313,106,2e-84,322
bacterium YGD2002,ERR1942281.48,gi|575791987|gb|KF698523.1|,88.89,189,21,0,1,189,320,132,1e-57,233
Streptococcus sp. HTS2,ERR1942281.50,gi|1050862339|gb|KX679403.1|,98.10,210,4,0,1,210,336,127,1e-97,366
bacterium LE2001,ERR1942281.51,gi|575791134|gb|KF698097.1|,90.24,205,19,1,1,204,324,120,1e-67,267
Bordetella sp. 1-3,ERR1942281.52,gi|81374199|gb|DQ256466.1|,99.14,232,2,0,1,232,279,48,3e-113,418
Arthrobacter bergerei,ERR1942281.53,gi|913150058|gb|KR085773.1|,100.00,234,0,0,1,234,317,84,1e-117,433
Nicoletella semolina,ERR1942281.54,gi|612134230|gb|KJ405449.1|,95.52,223,10,0,1,223,272,50,7e-95,357
Kribbella sp.,ERR1942281.55,gi|1063302755|gb|KX274751.1|,99.58,237,1,0,1,237,246,10,1e-117,433
bacterium ic1379,ERR1942281.56,gi|66932779|gb|DQ057476.1|,81.00,200,36,2,1,199,408,210,7e-35,158
Chelatococcus daeguensis,ERR1942281.57,gi|985481684|dbj|LC107491.1|,95.91,220,9,0,1,220,259,40,7e-95,357
Actinomadura sp. ATC26,ERR1942281.58,gi|973690546|gb|KU382273.1|,97.90,238,5,0,1,238,314,77,2e-111,412
Prevotellaceae bacterium DJF_RP84,ERR1942281.59,gi|189473856|gb|EU728760.1|,86.84,228,22,8,1,224,336,113,4e-62,248
Jeotgalicoccus psychrophilus,ERR1942281.60,gi|133950625|gb|EF463102.1|,99.54,218,1,0,1,218,300,83,4e-107,398
rumen bacterium NK4A222,ERR1942281.61,gi|304569984|gb|GU324405.1|,85.32,218,32,0,1,218,330,113,2e-55,226
Arthrobacter pascens,ERR1942281.62,gi|1174907445|gb|KY908457.1|,99.57,231,1,0,1,231,254,24,2e-114,422
Mycobacterium tusciae JS617,ERR1942281.63,gi|21686162|gb|AF498655.1|,99.55,224,1,0,1,224,326,103,2e-110,409
Mycobacterium sp. URHB0018,ERR1942281.64,gi|984880220|emb|LN876350.1|,98.68,227,3,0,1,227,274,48,9e-109,403
Streptomyces sp.,ERR1942281.65,gi|1214568355|gb|MF431310.1|,97.70,217,4,1,1,216,238,22,2e-99,372
Clostridiales bacterium oral taxon F32,ERR1942281.67,gi|295877494|gb|HM099644.1|,87.97,133,10,5,1,129,382,252,3e-33,152
Clavibacter sp. x1-5,ERR1942281.68,gi|814589334|gb|KP322534.1|,100.00,230,0,0,1,230,327,98,2e-115,425
Azonexus hydrophilus,ERR1942281.69,gi|729042058|emb|LN650477.1|,99.47,188,0,1,1,187,282,95,6e-90,340
Candidatus Melainabacteria bacterium MEL.A1,ERR1942281.70,gi|1079475020|gb|CP017245.1|,93.55,186,12,0,1,186,1475460,1475275,4e-71,278
Candidatus Melainabacteria bacterium MEL.A1,ERR1942281.70,gi|1079475020|gb|CP017245.1|,93.55,186,12,0,1,186,1480992,1480807,4e-71,278
Saccharopolyspora sp. 3SS5_12,ERR1942281.71,gi|1134775172|dbj|LC212942.1|,95.48,221,6,4,1,219,265,47,1e-92,350
Bacteroides sp. W20,ERR1942281.72,gi|927657591|dbj|LC033792.1|,91.39,244,21,0,1,244,338,95,4e-88,335
unidentified bacterium,ERR1942281.73,gi|301249612|gb|HM712961.1|,98.28,233,3,1,1,232,312,80,7e-110,407
Hymenobacter norwichensis,ERR1942281.74,gi|343201446|ref|NR_042172.1|,100.00,227,0,0,1,227,300,74,9e-114,420
Clostridium sp. Marseille-P2776,ERR1942281.76,gi|1042915461|emb|LT598567.1|,89.62,212,12,8,1,207,345,139,5e-66,261
Streptomyces sp.,ERR1942281.77,gi|1214568355|gb|MF431310.1|,97.24,217,5,1,1,216,238,22,1e-97,366
Microbacterium sp.,ERR1942281.78,gi|1219687795|gb|MF525592.1|,99.10,221,2,0,1,221,264,44,1e-107,399
Bordetella sp. 1-3,ERR1942281.79,gi|81374199|gb|DQ256466.1|,99.13,231,1,1,1,231,279,50,4e-112,414
Streptomyces sp.,ERR1942281.80,gi|1219689401|gb|KX641927.1|,97.21,215,6,0,1,215,254,40,4e-97,364
Clostridiales bacterium NK3B98,ERR1942281.81,gi|304569943|gb|GU324364.1|,88.58,219,23,2,1,218,326,109,2e-69,272
Brevibacterium sp.,ERR1942281.82,gi|1124886513|gb|KX928357.1|,97.52,242,6,0,1,242,250,9,4e-112,414
Brevibacterium antarcticum,ERR1942281.83,gi|1090864416|gb|KU904406.1|,100.00,194,0,0,1,194,297,104,2e-95,359
