Spiroplasma corruscae,ERR1942282.1,gi|1226105578|gb|CP022535.1|,96.44,225,7,1,1,224,257397,257173,9e-99,370
Spiroplasma corruscae,ERR1942282.2,gi|1226105578|gb|CP022535.1|,96.89,225,7,0,1,225,257397,257173,5e-101,377
Spiroplasma corruscae,ERR1942282.3,gi|1226105578|gb|CP022535.1|,96.00,225,8,1,1,224,257397,257173,4e-97,364
Spiroplasma corruscae,ERR1942282.4,gi|1226105578|gb|CP022535.1|,96.90,226,7,0,1,226,257397,257172,1e-101,379
Spiroplasma corruscae,ERR1942282.5,gi|1226105578|gb|CP022535.1|,96.90,226,7,0,1,226,257397,257172,1e-101,379
Spiroplasma corruscae,ERR1942282.6,gi|1226105578|gb|CP022535.1|,97.04,203,5,1,1,202,257397,257195,6e-90,340
Spiroplasma corruscae,ERR1942282.7,gi|1226105578|gb|CP022535.1|,97.46,197,5,0,1,197,257397,257201,8e-89,337
Spiroplasma corruscae,ERR1942282.8,gi|1226105578|gb|CP022535.1|,96.02,226,9,0,1,226,257397,257172,3e-98,368
unidentified bacterium,ERR1942282.9,gi|301257586|gb|HM720935.1|,82.25,231,37,4,2,229,307,78,2e-46,196
Massilia sp.,ERR1942282.10,gi|1111652943|gb|KY302249.1|,100.00,215,0,0,1,215,269,55,4e-107,398
Spiroplasma corruscae,ERR1942282.11,gi|1226105578|gb|CP022535.1|,97.46,197,5,0,1,197,257397,257201,8e-89,337
Staphylococcus succinus,ERR1942282.12,gi|1233266071|gb|MF680186.1|,99.57,231,1,0,1,231,287,57,2e-114,422
Propionibacterium acnes subsp. acnes,ERR1942282.13,gi|1229452599|gb|KY674912.1|,100.00,237,0,0,1,237,244,8,3e-119,438
Spiroplasma corruscae,ERR1942282.14,gi|1226105578|gb|CP022535.1|,97.46,197,5,0,1,197,257397,257201,8e-89,337
Spiroplasma corruscae,ERR1942282.15,gi|1226105578|gb|CP022535.1|,96.79,218,6,1,1,217,257397,257180,1e-96,363
Spiroplasma corruscae,ERR1942282.16,gi|1226105578|gb|CP022535.1|,97.46,197,5,0,1,197,257397,257201,8e-89,337
Spiroplasma corruscae,ERR1942282.17,gi|1226105578|gb|CP022535.1|,96.92,227,7,0,1,227,257397,257171,4e-102,381
Spiroplasma corruscae,ERR1942282.18,gi|1226105578|gb|CP022535.1|,97.46,197,5,0,1,197,257397,257201,8e-89,337
Spiroplasma corruscae,ERR1942282.19,gi|1226105578|gb|CP022535.1|,96.89,225,7,0,1,225,257397,257173,5e-101,377
Spiroplasma corruscae,ERR1942282.21,gi|1226105578|gb|CP022535.1|,96.90,226,7,0,1,226,257397,257172,1e-101,379
Spiroplasma corruscae,ERR1942282.22,gi|1226105578|gb|CP022535.1|,97.56,205,5,0,1,205,257397,257193,3e-93,351
Spiroplasma corruscae,ERR1942282.23,gi|1226105578|gb|CP022535.1|,96.46,226,7,1,1,225,257397,257172,2e-99,372
Spiroplasma corruscae,ERR1942282.25,gi|1226105578|gb|CP022535.1|,97.56,205,5,0,1,205,257397,257193,3e-93,351
Spiroplasma corruscae,ERR1942282.27,gi|1226105578|gb|CP022535.1|,97.46,197,5,0,1,197,257397,257201,8e-89,337
Sphingobacterium sp.,ERR1942282.28,gi|1171049858|gb|KY855381.1|,94.91,216,11,0,1,216,283,68,2e-89,339
Spiroplasma corruscae,ERR1942282.29,gi|1226105578|gb|CP022535.1|,96.92,227,7,0,1,227,257397,257171,4e-102,381
Spiroplasma corruscae,ERR1942282.30,gi|1226105578|gb|CP022535.1|,97.04,203,6,0,1,203,257397,257195,2e-90,342
Spiroplasma corruscae,ERR1942282.31,gi|1226105578|gb|CP022535.1|,97.45,196,5,0,1,196,257397,257202,3e-88,335
Spiroplasma corruscae,ERR1942282.32,gi|1226105578|gb|CP022535.1|,96.48,227,7,1,1,226,257397,257171,7e-100,374
Spiroplasma corruscae,ERR1942282.33,gi|1226105578|gb|CP022535.1|,97.46,197,5,0,1,197,257397,257201,8e-89,337
Spiroplasma corruscae,ERR1942282.34,gi|1226105578|gb|CP022535.1|,97.45,196,5,0,1,196,257397,257202,3e-88,335
Sporosarcina sp. KW3b2,ERR1942282.35,gi|1016080486|dbj|LC129221.1|,94.94,178,9,0,1,178,273,96,1e-71,279
Spiroplasma corruscae,ERR1942282.36,gi|1226105578|gb|CP022535.1|,97.24,217,6,0,1,217,257397,257181,3e-98,368
Spiroplasma corruscae,ERR1942282.37,gi|1226105578|gb|CP022535.1|,96.46,226,7,1,1,225,257397,257172,2e-99,372
Spiroplasma corruscae,ERR1942282.38,gi|1226105578|gb|CP022535.1|,97.27,183,5,0,1,183,257397,257215,4e-81,311
Spiroplasma corruscae,ERR1942282.39,gi|1226105578|gb|CP022535.1|,96.92,227,7,0,1,227,257397,257171,4e-102,381
Spiroplasma corruscae,ERR1942282.40,gi|1226105578|gb|CP022535.1|,96.90,226,7,0,1,226,257397,257172,1e-101,379
Spiroplasma corruscae,ERR1942282.41,gi|1226105578|gb|CP022535.1|,96.92,227,7,0,1,227,257397,257171,4e-102,381
Spiroplasma corruscae,ERR1942282.42,gi|1226105578|gb|CP022535.1|,97.46,197,5,0,1,197,257397,257201,8e-89,337
Spiroplasma corruscae,ERR1942282.43,gi|1226105578|gb|CP022535.1|,97.46,197,5,0,1,197,257397,257201,8e-89,337
Flavobacterium sp. AS20-23,ERR1942282.44,gi|817373994|gb|KP899175.1|,100.00,227,0,0,1,227,268,42,9e-114,420
Spiroplasma corruscae,ERR1942282.45,gi|1226105578|gb|CP022535.1|,96.46,226,7,1,1,225,257397,257172,2e-99,372
Spiroplasma corruscae,ERR1942282.46,gi|1226105578|gb|CP022535.1|,96.89,225,7,0,1,225,257397,257173,5e-101,377
Spiroplasma corruscae,ERR1942282.47,gi|1226105578|gb|CP022535.1|,97.46,197,5,0,1,197,257397,257201,8e-89,337
Spiroplasma corruscae,ERR1942282.48,gi|1226105578|gb|CP022535.1|,97.46,197,5,0,1,197,257397,257201,8e-89,337
Spiroplasma corruscae,ERR1942282.49,gi|1226105578|gb|CP022535.1|,96.68,211,6,1,1,210,257397,257187,1e-92,350
Spiroplasma corruscae,ERR1942282.50,gi|1226105578|gb|CP022535.1|,96.09,230,8,1,1,229,257397,257168,7e-100,374
Spiroplasma corruscae,ERR1942282.51,gi|1226105578|gb|CP022535.1|,96.89,225,7,0,1,225,257397,257173,5e-101,377
Spiroplasma corruscae,ERR1942282.52,gi|1226105578|gb|CP022535.1|,97.46,197,5,0,1,197,257397,257201,8e-89,337
Staphylococcus succinus,ERR1942282.53,gi|1233266071|gb|MF680186.1|,100.00,232,0,0,1,232,287,56,1e-116,429
Spiroplasma corruscae,ERR1942282.54,gi|1226105578|gb|CP022535.1|,96.90,226,7,0,1,226,257397,257172,1e-101,379
Spiroplasma corruscae,ERR1942282.55,gi|1226105578|gb|CP022535.1|,97.58,207,5,0,1,207,257397,257191,2e-94,355
Spiroplasma corruscae,ERR1942282.56,gi|1226105578|gb|CP022535.1|,96.92,227,7,0,1,227,257397,257171,4e-102,381
Propionibacterium acnes subsp. acnes,ERR1942282.57,gi|1229452599|gb|KY674912.1|,100.00,237,0,0,1,237,244,8,3e-119,438
Spiroplasma corruscae,ERR1942282.59,gi|1226105578|gb|CP022535.1|,96.48,227,7,1,1,226,257397,257171,7e-100,374
Spiroplasma corruscae,ERR1942282.60,gi|1226105578|gb|CP022535.1|,96.90,226,7,0,1,226,257397,257172,1e-101,379
Spiroplasma corruscae,ERR1942282.61,gi|1226105578|gb|CP022535.1|,96.44,225,8,0,1,225,257397,257173,2e-99,372
Spiroplasma corruscae,ERR1942282.62,gi|1226105578|gb|CP022535.1|,96.92,227,7,0,1,227,257397,257171,4e-102,381
Spiroplasma corruscae,ERR1942282.63,gi|1226105578|gb|CP022535.1|,95.39,217,8,2,1,215,257397,257181,5e-91,344
Spiroplasma corruscae,ERR1942282.64,gi|1226105578|gb|CP022535.1|,96.92,227,7,0,1,227,257397,257171,4e-102,381
Spiroplasma corruscae,ERR1942282.65,gi|1226105578|gb|CP022535.1|,96.52,230,8,0,1,230,257397,257168,4e-102,381
Nocardioides albertani,ERR1942282.66,gi|918024595|ref|NR_132396.1|,98.68,227,3,0,1,227,272,46,9e-109,403
Spiroplasma corruscae,ERR1942282.67,gi|1226105578|gb|CP022535.1|,97.46,197,5,0,1,197,257397,257201,8e-89,337
Spiroplasma corruscae,ERR1942282.68,gi|1226105578|gb|CP022535.1|,96.46,226,7,1,1,225,257397,257172,2e-99,372
Spiroplasma corruscae,ERR1942282.69,gi|1226105578|gb|CP022535.1|,96.46,226,7,1,1,225,257397,257172,2e-99,372
Spiroplasma corruscae,ERR1942282.70,gi|1226105578|gb|CP022535.1|,96.90,226,7,0,1,226,257397,257172,1e-101,379
Spiroplasma corruscae,ERR1942282.71,gi|1226105578|gb|CP022535.1|,97.46,197,5,0,1,197,257397,257201,8e-89,337
Spiroplasma corruscae,ERR1942282.72,gi|1226105578|gb|CP022535.1|,97.56,205,5,0,1,205,257397,257193,3e-93,351
Spiroplasma corruscae,ERR1942282.73,gi|1226105578|gb|CP022535.1|,97.46,197,5,0,1,197,257397,257201,8e-89,337
unidentified bacterium,ERR1942282.74,gi|301269901|gb|HM733250.1|,92.98,228,13,3,1,226,285,59,2e-86,329
Spiroplasma corruscae,ERR1942282.75,gi|1226105578|gb|CP022535.1|,97.17,212,6,0,1,212,257397,257186,2e-95,359
Spiroplasma corruscae,ERR1942282.76,gi|1226105578|gb|CP022535.1|,96.89,225,7,0,1,225,257397,257173,5e-101,377
Aquitalea sp. KJ011,ERR1942282.77,gi|332649839|gb|JF904874.1|,94.84,213,11,0,1,213,243,31,1e-87,333
Spiroplasma corruscae,ERR1942282.78,gi|1226105578|gb|CP022535.1|,96.90,226,7,0,1,226,257397,257172,1e-101,379
Spiroplasma corruscae,ERR1942282.79,gi|1226105578|gb|CP022535.1|,96.89,225,7,0,1,225,257397,257173,5e-101,377
Spiroplasma corruscae,ERR1942282.80,gi|1226105578|gb|CP022535.1|,96.45,197,7,0,1,197,257397,257201,2e-85,326
Spiroplasma corruscae,ERR1942282.81,gi|1226105578|gb|CP022535.1|,97.44,195,5,0,1,195,257397,257203,1e-87,333
Spiroplasma corruscae,ERR1942282.82,gi|1226105578|gb|CP022535.1|,97.46,197,5,0,1,197,257397,257201,8e-89,337
Spiroplasma corruscae,ERR1942282.83,gi|1226105578|gb|CP022535.1|,96.92,227,7,0,1,227,257397,257171,4e-102,381
Spiroplasma corruscae,ERR1942282.85,gi|1226105578|gb|CP022535.1|,96.89,225,7,0,1,225,257397,257173,5e-101,377
Spiroplasma corruscae,ERR1942282.87,gi|1226105578|gb|CP022535.1|,97.45,196,5,0,1,196,257397,257202,3e-88,335
Spiroplasma corruscae,ERR1942282.88,gi|1226105578|gb|CP022535.1|,96.51,229,8,0,1,229,257397,257169,1e-101,379
Spiroplasma corruscae,ERR1942282.89,gi|1226105578|gb|CP022535.1|,97.51,201,5,0,1,201,257397,257197,5e-91,344
Spiroplasma corruscae,ERR1942282.90,gi|1226105578|gb|CP022535.1|,97.51,201,5,0,1,201,257397,257197,5e-91,344
Microgenomates (Daviesbacteria) bacterium GW2011_GWC1_40_9,ERR1942282.91,gi|1118703753|gb|KX123666.1|,88.74,222,19,5,2,220,302,84,1e-67,267
Spiroplasma corruscae,ERR1942282.92,gi|1226105578|gb|CP022535.1|,96.48,227,8,0,1,227,257397,257171,2e-100,375
Spiroplasma corruscae,ERR1942282.93,gi|1226105578|gb|CP022535.1|,96.89,225,7,0,1,225,257397,257173,5e-101,377
Spiroplasma corruscae,ERR1942282.94,gi|1226105578|gb|CP022535.1|,97.52,202,5,0,1,202,257397,257196,1e-91,346
Spiroplasma sp. GSU5862,ERR1942282.95,gi|269848043|gb|FJ821693.1|,88.06,201,24,0,2,202,295,95,2e-59,239
Spiroplasma corruscae,ERR1942282.97,gi|1226105578|gb|CP022535.1|,96.89,225,7,0,1,225,257397,257173,5e-101,377
Spiroplasma corruscae,ERR1942282.98,gi|1226105578|gb|CP022535.1|,97.52,202,5,0,1,202,257397,257196,1e-91,346
Spiroplasma corruscae,ERR1942282.99,gi|1226105578|gb|CP022535.1|,96.90,226,7,0,1,226,257397,257172,1e-101,379
Spiroplasma corruscae,ERR1942282.100,gi|1226105578|gb|CP022535.1|,97.46,197,5,0,1,197,257397,257201,8e-89,337
Spiroplasma corruscae,ERR1942282.102,gi|1226105578|gb|CP022535.1|,97.37,190,5,0,1,190,257397,257208,6e-85,324
Spiroplasma corruscae,ERR1942282.103,gi|1226105578|gb|CP022535.1|,97.30,222,6,0,1,222,257397,257176,5e-101,377
Spiroplasma corruscae,ERR1942282.104,gi|1226105578|gb|CP022535.1|,96.44,225,7,1,1,224,257397,257173,9e-99,370
Sphingobium sp.,ERR1942282.105,gi|1158620677|gb|KY122025.1|,98.64,221,3,0,1,221,265,45,2e-105,392
Spiroplasma corruscae,ERR1942282.106,gi|1226105578|gb|CP022535.1|,97.52,202,5,0,1,202,257397,257196,1e-91,346
Spiroplasma corruscae,ERR1942282.107,gi|1226105578|gb|CP022535.1|,97.46,197,5,0,1,197,257397,257201,8e-89,337
Spiroplasma corruscae,ERR1942282.108,gi|1226105578|gb|CP022535.1|,97.46,197,5,0,1,197,257397,257201,8e-89,337
Spiroplasma corruscae,ERR1942282.109,gi|1226105578|gb|CP022535.1|,96.90,226,7,0,1,226,257397,257172,1e-101,379
Spiroplasma corruscae,ERR1942282.110,gi|1226105578|gb|CP022535.1|,96.90,226,7,0,1,226,257397,257172,1e-101,379
Spiroplasma corruscae,ERR1942282.111,gi|1226105578|gb|CP022535.1|,96.92,227,7,0,1,227,257397,257171,4e-102,381
Pelomonas puraquae,ERR1942282.112,gi|397787444|dbj|AB698673.1|,100.00,218,0,0,1,218,316,99,8e-109,403
Spiroplasma corruscae,ERR1942282.113,gi|1226105578|gb|CP022535.1|,96.48,227,7,1,1,226,257397,257171,7e-100,374
Spiroplasma corruscae,ERR1942282.114,gi|1226105578|gb|CP022535.1|,96.44,225,8,0,1,225,257397,257173,2e-99,372
Spiroplasma corruscae,ERR1942282.115,gi|1226105578|gb|CP022535.1|,96.92,227,7,0,1,227,257397,257171,4e-102,381
Spiroplasma corruscae,ERR1942282.116,gi|1226105578|gb|CP022535.1|,96.89,225,7,0,1,225,257397,257173,5e-101,377
Spiroplasma corruscae,ERR1942282.117,gi|1226105578|gb|CP022535.1|,97.46,197,5,0,1,197,257397,257201,8e-89,337
Spiroplasma corruscae,ERR1942282.118,gi|1226105578|gb|CP022535.1|,97.46,197,5,0,1,197,257397,257201,8e-89,337
Spiroplasma corruscae,ERR1942282.119,gi|1226105578|gb|CP022535.1|,97.45,196,5,0,1,196,257397,257202,3e-88,335
Spiroplasma corruscae,ERR1942282.120,gi|1226105578|gb|CP022535.1|,96.92,227,7,0,1,227,257397,257171,4e-102,381
Spiroplasma corruscae,ERR1942282.121,gi|1226105578|gb|CP022535.1|,97.46,197,5,0,1,197,257397,257201,8e-89,337
Spiroplasma corruscae,ERR1942282.122,gi|1226105578|gb|CP022535.1|,97.46,197,5,0,1,197,257397,257201,8e-89,337
Flavobacterium sp. AS20-23,ERR1942282.123,gi|817373994|gb|KP899175.1|,99.56,227,1,0,1,227,268,42,4e-112,414
Spiroplasma corruscae,ERR1942282.125,gi|1226105578|gb|CP022535.1|,96.92,227,7,0,1,227,257397,257171,4e-102,381
Spiroplasma corruscae,ERR1942282.126,gi|1226105578|gb|CP022535.1|,97.25,218,6,0,1,218,257397,257180,9e-99,370
Spiroplasma corruscae,ERR1942282.128,gi|1226105578|gb|CP022535.1|,97.46,197,5,0,1,197,257397,257201,8e-89,337
Spiroplasma corruscae,ERR1942282.130,gi|1226105578|gb|CP022535.1|,96.40,222,8,0,1,222,257397,257176,1e-97,366
Spiroplasma corruscae,ERR1942282.131,gi|1226105578|gb|CP022535.1|,97.54,203,5,0,1,203,257397,257195,4e-92,348
Spiroplasma corruscae,ERR1942282.132,gi|1226105578|gb|CP022535.1|,96.44,225,7,1,1,224,257397,257173,9e-99,370
Enhydrobacter sp.,ERR1942282.133,gi|1219687578|gb|MF525375.1|,100.00,189,0,0,1,189,263,75,9e-93,350
Spiroplasma corruscae,ERR1942282.134,gi|1226105578|gb|CP022535.1|,97.52,202,5,0,1,202,257397,257196,1e-91,346
Spiroplasma corruscae,ERR1942282.135,gi|1226105578|gb|CP022535.1|,97.03,202,6,0,1,202,257397,257196,6e-90,340
Sphingomonas sp.,ERR1942282.136,gi|1131345242|gb|KY454492.1|,100.00,230,0,0,1,230,252,23,2e-115,425
Spiroplasma corruscae,ERR1942282.137,gi|1226105578|gb|CP022535.1|,97.54,203,5,0,1,203,257397,257195,4e-92,348
Spiroplasma corruscae,ERR1942282.138,gi|1226105578|gb|CP022535.1|,97.20,214,6,0,1,214,257397,257184,1e-96,363
Spiroplasma corruscae,ERR1942282.139,gi|1226105578|gb|CP022535.1|,96.44,225,7,1,1,224,257397,257173,9e-99,370
Spiroplasma corruscae,ERR1942282.140,gi|1226105578|gb|CP022535.1|,96.92,227,7,0,1,227,257397,257171,4e-102,381
unidentified bacterium,ERR1942282.142,gi|301207571|gb|HM670920.1|,99.53,214,1,0,1,214,309,96,6e-105,390
