Diaphorobacter sp.,ERR1942293.1,gi|1134377783|gb|KY486201.1|,100.00,218,0,0,1,218,321,104,8e-109,403
Acidovorax sp.,ERR1942293.3,gi|1181747176|gb|KY883995.1|,100.00,221,0,0,1,221,310,90,2e-110,409
Acidovorax temperans,ERR1942293.5,gi|1219689930|gb|KX622787.1|,100.00,221,0,0,1,221,301,81,2e-110,409
Acinetobacter junii,ERR1942293.6,gi|1216872372|gb|KY418004.1|,100.00,223,0,0,1,223,324,102,1e-111,412
Acinetobacter junii,ERR1942293.8,gi|1216872372|gb|KY418004.1|,97.75,222,4,1,1,221,324,103,4e-102,381
Acidovorax sp.,ERR1942293.9,gi|1181747176|gb|KY883995.1|,100.00,220,0,0,1,220,310,91,7e-110,407
Solemya pervernicosa gill symbiont,ERR1942293.10,gi|262205100|dbj|AB499617.1|,86.16,159,18,3,1,158,296,141,3e-38,169
Aquitalea sp. KJ011,ERR1942293.11,gi|332649839|gb|JF904874.1|,92.59,216,16,0,3,218,241,26,5e-81,311
Acinetobacter junii,ERR1942293.12,gi|1216872372|gb|KY418004.1|,99.47,189,1,0,1,189,324,136,4e-91,344
Acinetobacter junii,ERR1942293.13,gi|1216872372|gb|KY418004.1|,96.41,195,7,0,1,195,324,130,2e-84,322
Acinetobacter sp. DsA.N033,ERR1942293.14,gi|850484221|gb|KT189459.1|,98.15,108,2,0,1,108,253,146,3e-44,189
Novosphingobium sp.,ERR1942293.15,gi|1219688963|gb|MF526760.1|,100.00,221,0,0,1,221,281,61,2e-110,409
Aquitalea sp. KJ011,ERR1942293.16,gi|332649839|gb|JF904874.1|,94.84,213,11,0,1,213,243,31,1e-87,333
Acidovorax temperans,ERR1942293.17,gi|1191949138|gb|MF099827.1|,95.31,213,10,0,1,213,278,66,2e-89,339
Acinetobacter junii,ERR1942293.18,gi|1216872372|gb|KY418004.1|,99.55,224,1,0,1,224,324,101,2e-110,409
Acinetobacter junii,ERR1942293.19,gi|1216872372|gb|KY418004.1|,98.69,229,3,0,1,229,324,96,7e-110,407
Prunus cerasoides,ERR1942293.20,gi|1236176987|gb|MF621234.1|,99.10,222,0,2,1,220,102822,102601,4e-107,398
Prunus cerasoides,ERR1942293.20,gi|1236176987|gb|MF621234.1|,99.10,222,0,2,1,220,140656,140877,4e-107,398
Cloacibacterium sp. O15.2,ERR1942293.21,gi|914722613|gb|KT354270.1|,100.00,215,0,0,1,215,259,45,4e-107,398
Acidovorax sp.,ERR1942293.22,gi|1181747176|gb|KY883995.1|,100.00,221,0,0,1,221,310,90,2e-110,409
Acidovorax sp.,ERR1942293.23,gi|1181747176|gb|KY883995.1|,100.00,221,0,0,1,221,310,90,2e-110,409
Novosphingobium sp.,ERR1942293.24,gi|1219688963|gb|MF526760.1|,100.00,221,0,0,1,221,281,61,2e-110,409
Aquitalea sp. KJ011,ERR1942293.25,gi|332649839|gb|JF904874.1|,94.84,213,11,0,1,213,243,31,1e-87,333
Acinetobacter junii,ERR1942293.26,gi|1216872372|gb|KY418004.1|,100.00,223,0,0,1,223,324,102,1e-111,412
Novosphingobium sp.,ERR1942293.27,gi|1219688963|gb|MF526760.1|,100.00,218,0,0,1,218,281,64,8e-109,403
Marmoricola sp. S20-100,ERR1942293.28,gi|817374049|gb|KP899230.1|,96.88,224,7,0,1,224,255,32,2e-100,375
Acidovorax sp.,ERR1942293.29,gi|1181747176|gb|KY883995.1|,99.07,214,2,0,1,214,310,97,3e-103,385
