Arthrobacter bergerei,ERR1942294.2,gi|913150058|gb|KR085773.1|,99.57,234,1,0,1,234,317,84,5e-116,427
Staphylococcus succinus,ERR1942294.4,gi|1233266071|gb|MF680186.1|,99.57,230,1,0,1,230,287,58,9e-114,420
Brachybacterium sp. BN5,ERR1942294.5,gi|1035370651|gb|KT324646.1|,99.47,188,1,0,1,188,331,144,2e-90,342
Microvirga sp. B015-82,ERR1942294.6,gi|588483604|gb|KJ191001.1|,99.07,215,2,0,1,215,245,31,8e-104,387
Aquitalea sp. KJ011,ERR1942294.7,gi|332649839|gb|JF904874.1|,94.84,213,11,0,1,213,243,31,1e-87,333
Staphylococcus saccharolyticus,ERR1942294.8,gi|631252207|ref|NR_113405.1|,100.00,224,0,0,1,224,337,114,4e-112,414
Pinus oocarpa,ERR1942294.9,gi|1238790361|gb|KY963969.1|,99.42,172,0,1,1,171,84576,84405,4e-81,311
Arthrobacter sp. 5,ERR1942294.10,gi|260066241|gb|GQ891700.1|,100.00,234,0,0,1,234,308,75,1e-117,433
Pelomonas puraquae,ERR1942294.11,gi|575426490|gb|KF817703.1|,100.00,189,0,0,1,189,277,89,9e-93,350
Sphingomonas koreensis,ERR1942294.12,gi|1148879064|gb|KY630718.1|,98.61,216,3,0,1,216,251,36,1e-102,383
Kribbella sp.,ERR1942294.13,gi|1050145676|gb|KX502914.1|,99.60,251,1,0,1,251,271,21,2e-125,459
Pinus oocarpa,ERR1942294.14,gi|1238790361|gb|KY963969.1|,100.00,221,0,0,1,221,84576,84356,2e-110,409
Streptomyces sp.,ERR1942294.15,gi|1209844461|gb|MF375012.1|,100.00,216,0,0,1,216,308,93,1e-107,399
Brevibacterium sp.,ERR1942294.16,gi|1124886513|gb|KX928357.1|,97.93,241,5,0,1,241,250,10,3e-113,418
Staphylococcus succinus,ERR1942294.17,gi|1233266071|gb|MF680186.1|,99.57,231,1,0,1,231,287,57,2e-114,422
Neisseria animalis,ERR1942294.18,gi|5679666|emb|AJ247234.2|,99.47,189,1,0,1,189,284,96,4e-91,344
Achromobacter xylosoxidans,ERR1942294.19,gi|193794883|gb|EU214610.1|,99.47,189,1,0,1,189,310,122,4e-91,344
Pinus oocarpa,ERR1942294.20,gi|1238790361|gb|KY963969.1|,100.00,222,0,0,1,222,84576,84355,5e-111,411
Pinus oocarpa,ERR1942294.21,gi|1238790361|gb|KY963969.1|,100.00,222,0,0,1,222,84576,84355,5e-111,411
Actinomadura sp. ATC26,ERR1942294.22,gi|973690546|gb|KU382273.1|,98.33,240,4,0,1,240,314,75,3e-114,422
Pinus oocarpa,ERR1942294.23,gi|1238790361|gb|KY963969.1|,100.00,216,0,0,1,216,84576,84361,1e-107,399
Staphylococcus succinus,ERR1942294.24,gi|1233266071|gb|MF680186.1|,100.00,230,0,0,1,230,287,58,2e-115,425
Staphylococcus succinus,ERR1942294.25,gi|1233266071|gb|MF680186.1|,99.13,231,1,1,1,230,287,57,4e-112,414
Acinetobacter guillouiae,ERR1942294.26,gi|1236611144|gb|MF754134.1|,100.00,224,0,0,1,224,272,49,4e-112,414
unidentified bacterium,ERR1942294.27,gi|301237259|gb|HM700608.1|,96.72,244,6,2,2,245,279,38,3e-109,405
Pinus oocarpa,ERR1942294.28,gi|1238790361|gb|KY963969.1|,100.00,215,0,0,1,215,84576,84362,4e-107,398
Pinus oocarpa,ERR1942294.29,gi|1238790361|gb|KY963969.1|,99.55,222,0,1,1,221,84576,84355,9e-109,403
Fluviicola hefeinensis,ERR1942294.30,gi|959494881|ref|NR_133750.1|,89.24,223,20,3,1,222,311,92,2e-70,276
bacterium SCGC AAA018-P21,ERR1942294.31,gi|310707512|gb|HQ290515.1|,97.37,228,6,0,1,228,274,47,7e-105,390
Brachybacterium paraconglomeratum,ERR1942294.32,gi|950834952|gb|KT216597.1|,99.15,234,2,0,1,234,310,77,3e-114,422
Pinus oocarpa,ERR1942294.33,gi|1238790361|gb|KY963969.1|,99.55,224,1,0,1,224,84576,84353,2e-110,409
Pinus oocarpa,ERR1942294.34,gi|1238790361|gb|KY963969.1|,100.00,222,0,0,1,222,84576,84355,5e-111,411
Bacteroides sp. I48,ERR1942294.35,gi|1173512652|gb|CP015401.2|,91.02,245,22,0,1,245,3483611,3483855,5e-87,331
Bacteroides sp. I48,ERR1942294.35,gi|1173512652|gb|CP015401.2|,90.61,245,23,0,1,245,308301,308057,2e-85,326
Bacteroides sp. I48,ERR1942294.35,gi|1173512652|gb|CP015401.2|,90.61,245,23,0,1,245,2518842,2519086,2e-85,326
Bacteroides sp. I48,ERR1942294.35,gi|1173512652|gb|CP015401.2|,90.61,245,23,0,1,245,3040613,3040857,2e-85,326
Bacteroides sp. I48,ERR1942294.35,gi|1173512652|gb|CP015401.2|,90.61,245,23,0,1,245,3792204,3792448,2e-85,326
Pinus oocarpa,ERR1942294.36,gi|1238790361|gb|KY963969.1|,100.00,222,0,0,1,222,84576,84355,5e-111,411
Gordonia hydrophobica,ERR1942294.37,gi|1012904491|gb|KU597113.1|,98.21,224,2,2,1,223,257,35,7e-105,390
Phyllobacterium myrsinacearum,ERR1942294.38,gi|1200752994|gb|MF193495.1|,100.00,220,0,0,1,220,271,52,7e-110,407
Pinus oocarpa,ERR1942294.39,gi|1238790361|gb|KY963969.1|,100.00,222,0,0,1,222,84576,84355,5e-111,411
Pinus oocarpa,ERR1942294.40,gi|1238790361|gb|KY963969.1|,100.00,175,0,0,1,175,84576,84402,5e-85,324
Ochrobactrum sp.,ERR1942294.41,gi|1063194063|gb|KX822681.1|,98.62,217,3,0,1,217,243,27,3e-103,385
unidentified bacterium,ERR1942294.42,gi|301258398|gb|HM721747.1|,96.90,226,7,0,1,226,277,52,1e-101,379
Pinus oocarpa,ERR1942294.43,gi|1238790361|gb|KY963969.1|,100.00,222,0,0,1,222,84576,84355,5e-111,411
Marmoricola sp. PSY093,ERR1942294.44,gi|554890449|gb|KF537667.1|,98.87,177,2,0,1,177,239,63,9e-83,316
Streptomyces sp.,ERR1942294.45,gi|1209844461|gb|MF375012.1|,100.00,216,0,0,1,216,308,93,1e-107,399
Pinus oocarpa,ERR1942294.46,gi|1238790361|gb|KY963969.1|,100.00,222,0,0,1,222,84576,84355,5e-111,411
Propionibacterium acnes subsp. acnes,ERR1942294.47,gi|1229452599|gb|KY674912.1|,100.00,237,0,0,1,237,244,8,3e-119,438
Pinus oocarpa,ERR1942294.48,gi|1238790361|gb|KY963969.1|,100.00,222,0,0,1,222,84576,84355,5e-111,411
Staphylococcus succinus,ERR1942294.49,gi|1233266071|gb|MF680186.1|,99.57,231,0,1,1,230,287,57,9e-114,420
Pinus oocarpa,ERR1942294.50,gi|1238790361|gb|KY963969.1|,100.00,222,0,0,1,222,84576,84355,5e-111,411
